,DateOfDeparture,year,month,day,weekday,week,n_days,UnemploymentRate,State,Abbreviation,GDP_per_cap,bank_holidays,school_holidays
14017,2012-05-27,2012,5,27,6,21,15487,5.0,New Hampshire,NH,48388.0,False,0.0
14018,2012-05-27,2012,5,27,6,21,15487,9.2,New Jersey,NJ,55023.0,False,0.0
14019,2012-05-27,2012,5,27,6,21,15487,6.7,New Mexico,NM,40297.0,False,0.0
14020,2012-05-27,2012,5,27,6,21,15487,8.6,New York,NY,61267.0,False,0.0
14021,2012-05-27,2012,5,27,6,21,15487,9.4,North Carolina,NC,43141.0,False,0.0
14022,2012-05-27,2012,5,27,6,21,15487,3.0,North Dakota,ND,52185.0,False,0.0
14023,2012-05-27,2012,5,27,6,21,15487,7.3,Ohio,OH,42667.0,False,0.0
14024,2012-05-27,2012,5,27,6,21,15487,4.8,Oklahoma,OK,38303.0,False,0.0
14025,2012-05-27,2012,5,27,6,21,15487,8.4,Oregon,OR,49601.0,False,0.0
14026,2012-05-27,2012,5,27,6,21,15487,7.4,Pennsylvania,PA,46387.0,False,0.0
14027,2012-05-27,2012,5,27,6,21,15487,14.2,Puerto Rico,,,False,0.0
14028,2012-05-27,2012,5,27,6,21,15487,11.0,Rhode Island,RI,46332.0,False,0.0
14029,2012-05-27,2012,5,27,6,21,15487,9.1,South Carolina,SC,35126.0,False,0.0
14030,2012-05-27,2012,5,27,6,21,15487,4.3,South Dakota,SD,45605.0,False,0.0
14031,2012-05-27,2012,5,27,6,21,15487,7.9,Tennessee,TN,3937.0,False,0.0
14032,2012-05-27,2012,5,27,6,21,15487,6.9,Texas,TX,47417.0,False,0.0
14033,2012-05-27,2012,5,27,6,21,15487,6.0,Utah,UT,415.0,False,0.0
14034,2012-05-27,2012,5,27,6,21,15487,4.6,Vermont,VT,4217.0,False,0.0
14035,2012-05-27,2012,5,27,6,21,15487,5.6,Virginia,VA,51946.0,False,0.0
14036,2012-05-27,2012,5,27,6,21,15487,8.3,Washington,WA,52679.0,False,0.0
14037,2012-05-27,2012,5,27,6,21,15487,6.9,West Virginia,WV,35368.0,False,0.0
14038,2012-05-27,2012,5,27,6,21,15487,6.8,Wisconsin,WI,44126.0,False,0.0
14039,2012-05-27,2012,5,27,6,21,15487,5.2,Wyoming,WY,64603.0,False,0.0
14040,2012-05-28,2012,5,28,0,22,15488,7.4,Alabama,AL,35913.0,True,0.0
14041,2012-05-28,2012,5,28,0,22,15488,7.0,Alaska,AK,69564.0,True,0.0
14042,2012-05-28,2012,5,28,0,22,15488,8.2,Arizona,AZ,37935.0,True,0.0
14043,2012-05-28,2012,5,28,0,22,15488,7.3,Arkansas,AR,34671.0,True,0.0
14044,2012-05-28,2012,5,28,0,22,15488,10.8,California,CA,51871.0,True,0.0
14045,2012-05-28,2012,5,28,0,22,15488,8.1,Colorado,CO,49254.0,True,0.0
14046,2012-05-28,2012,5,28,0,22,15488,7.8,Connecticut,CT,64906.0,True,0.0
14047,2012-05-28,2012,5,28,0,22,15488,6.8,Delaware,DE,62837.0,True,0.0
14048,2012-05-28,2012,5,28,0,22,15488,9.3,District of Columbia,DC,16803.0,True,0.0
14049,2012-05-28,2012,5,28,0,22,15488,8.6,Florida,FL,38604.0,True,0.0
14050,2012-05-28,2012,5,28,0,22,15488,8.9,Georgia,GA,42029.0,True,0.0
14051,2012-05-28,2012,5,28,0,22,15488,6.3,Hawaii,HI,49418.0,True,0.0
14052,2012-05-28,2012,5,28,0,22,15488,7.8,Idaho,ID,3462.0,True,0.0
14053,2012-05-28,2012,5,28,0,22,15488,8.6,Illinois,IL,50304.0,True,0.0
14054,2012-05-28,2012,5,28,0,22,15488,7.9,Indiana,IN,42996.0,True,0.0
14055,2012-05-28,2012,5,28,0,22,15488,5.1,Iowa,IA,45884.0,True,0.0
14056,2012-05-28,2012,5,28,0,22,15488,6.1,Kansas,KS,44243.0,True,0.0
14057,2012-05-28,2012,5,28,0,22,15488,8.2,Kentucky,KY,37579.0,True,0.0
14058,2012-05-28,2012,5,28,0,22,15488,7.2,Louisiana,LA,48599.0,True,0.0
14059,2012-05-28,2012,5,28,0,22,15488,7.4,Maine,ME,38352.0,True,0.0
14060,2012-05-28,2012,5,28,0,22,15488,6.8,Maryland,MD,53675.0,True,0.0
14061,2012-05-28,2012,5,28,0,22,15488,6.0,Massachusetts,MA,60808.0,True,0.0
14062,2012-05-28,2012,5,28,0,22,15488,8.5,Michigan,MI,38763.0,True,0.0
14063,2012-05-28,2012,5,28,0,22,15488,5.6,Minnesota,MN,50148.0,True,0.0
14064,2012-05-28,2012,5,28,0,22,15488,8.7,Mississippi,MS,31688.0,True,0.0
14065,2012-05-28,2012,5,28,0,22,15488,7.3,Missouri,MO,42204.0,True,0.0
14066,2012-05-28,2012,5,28,0,22,15488,6.3,Montana,MT,37733.0,True,0.0
14067,2012-05-28,2012,5,28,0,22,15488,3.9,Nebraska,NE,49569.0,True,0.0
14068,2012-05-28,2012,5,28,0,22,15488,11.6,Nevada,NV,44589.0,True,0.0
14069,2012-05-28,2012,5,28,0,22,15488,5.0,New Hampshire,NH,48388.0,True,0.0
14070,2012-05-28,2012,5,28,0,22,15488,9.2,New Jersey,NJ,55023.0,True,0.0
14071,2012-05-28,2012,5,28,0,22,15488,6.7,New Mexico,NM,40297.0,True,0.0
14072,2012-05-28,2012,5,28,0,22,15488,8.6,New York,NY,61267.0,True,0.0
14073,2012-05-28,2012,5,28,0,22,15488,9.4,North Carolina,NC,43141.0,True,0.0
14074,2012-05-28,2012,5,28,0,22,15488,3.0,North Dakota,ND,52185.0,True,0.0
14075,2012-05-28,2012,5,28,0,22,15488,7.3,Ohio,OH,42667.0,True,0.0
14076,2012-05-28,2012,5,28,0,22,15488,4.8,Oklahoma,OK,38303.0,True,0.0
14077,2012-05-28,2012,5,28,0,22,15488,8.4,Oregon,OR,49601.0,True,0.0
14078,2012-05-28,2012,5,28,0,22,15488,7.4,Pennsylvania,PA,46387.0,True,0.0
14079,2012-05-28,2012,5,28,0,22,15488,14.2,Puerto Rico,,,True,0.0
14080,2012-05-28,2012,5,28,0,22,15488,11.0,Rhode Island,RI,46332.0,True,0.0
14081,2012-05-28,2012,5,28,0,22,15488,9.1,South Carolina,SC,35126.0,True,0.0
14082,2012-05-28,2012,5,28,0,22,15488,4.3,South Dakota,SD,45605.0,True,0.0
14083,2012-05-28,2012,5,28,0,22,15488,7.9,Tennessee,TN,3937.0,True,0.0
14084,2012-05-28,2012,5,28,0,22,15488,6.9,Texas,TX,47417.0,True,0.0
14085,2012-05-28,2012,5,28,0,22,15488,6.0,Utah,UT,415.0,True,0.0
14086,2012-05-28,2012,5,28,0,22,15488,4.6,Vermont,VT,4217.0,True,0.0
14087,2012-05-28,2012,5,28,0,22,15488,5.6,Virginia,VA,51946.0,True,0.0
14088,2012-05-28,2012,5,28,0,22,15488,8.3,Washington,WA,52679.0,True,0.0
14089,2012-05-28,2012,5,28,0,22,15488,6.9,West Virginia,WV,35368.0,True,0.0
14090,2012-05-28,2012,5,28,0,22,15488,6.8,Wisconsin,WI,44126.0,True,0.0
14091,2012-05-28,2012,5,28,0,22,15488,5.2,Wyoming,WY,64603.0,True,0.0
14092,2012-05-29,2012,5,29,1,22,15489,7.4,Alabama,AL,35913.0,False,0.0
14093,2012-05-29,2012,5,29,1,22,15489,7.0,Alaska,AK,69564.0,False,0.0
14094,2012-05-29,2012,5,29,1,22,15489,8.2,Arizona,AZ,37935.0,False,0.0
14095,2012-05-29,2012,5,29,1,22,15489,7.3,Arkansas,AR,34671.0,False,0.0
14096,2012-05-29,2012,5,29,1,22,15489,10.8,California,CA,51871.0,False,0.0
14097,2012-05-29,2012,5,29,1,22,15489,8.1,Colorado,CO,49254.0,False,0.0
14098,2012-05-29,2012,5,29,1,22,15489,7.8,Connecticut,CT,64906.0,False,0.0
14099,2012-05-29,2012,5,29,1,22,15489,6.8,Delaware,DE,62837.0,False,0.0
14100,2012-05-29,2012,5,29,1,22,15489,9.3,District of Columbia,DC,16803.0,False,0.0
14101,2012-05-29,2012,5,29,1,22,15489,8.6,Florida,FL,38604.0,False,0.0
14102,2012-05-29,2012,5,29,1,22,15489,8.9,Georgia,GA,42029.0,False,0.0
14103,2012-05-29,2012,5,29,1,22,15489,6.3,Hawaii,HI,49418.0,False,0.0
14104,2012-05-29,2012,5,29,1,22,15489,7.8,Idaho,ID,3462.0,False,0.0
14105,2012-05-29,2012,5,29,1,22,15489,8.6,Illinois,IL,50304.0,False,0.0
14106,2012-05-29,2012,5,29,1,22,15489,7.9,Indiana,IN,42996.0,False,0.0
14107,2012-05-29,2012,5,29,1,22,15489,5.1,Iowa,IA,45884.0,False,0.0
14108,2012-05-29,2012,5,29,1,22,15489,6.1,Kansas,KS,44243.0,False,0.0
14109,2012-05-29,2012,5,29,1,22,15489,8.2,Kentucky,KY,37579.0,False,0.0
14110,2012-05-29,2012,5,29,1,22,15489,7.2,Louisiana,LA,48599.0,False,0.0
14111,2012-05-29,2012,5,29,1,22,15489,7.4,Maine,ME,38352.0,False,0.0
14112,2012-05-29,2012,5,29,1,22,15489,6.8,Maryland,MD,53675.0,False,0.0
14113,2012-05-29,2012,5,29,1,22,15489,6.0,Massachusetts,MA,60808.0,False,0.0
14114,2012-05-29,2012,5,29,1,22,15489,8.5,Michigan,MI,38763.0,False,0.0
14115,2012-05-29,2012,5,29,1,22,15489,5.6,Minnesota,MN,50148.0,False,0.0
14116,2012-05-29,2012,5,29,1,22,15489,8.7,Mississippi,MS,31688.0,False,0.0
14117,2012-05-29,2012,5,29,1,22,15489,7.3,Missouri,MO,42204.0,False,0.0
14118,2012-05-29,2012,5,29,1,22,15489,6.3,Montana,MT,37733.0,False,0.0
14119,2012-05-29,2012,5,29,1,22,15489,3.9,Nebraska,NE,49569.0,False,0.0
14120,2012-05-29,2012,5,29,1,22,15489,11.6,Nevada,NV,44589.0,False,0.0
14121,2012-05-29,2012,5,29,1,22,15489,5.0,New Hampshire,NH,48388.0,False,0.0
14122,2012-05-29,2012,5,29,1,22,15489,9.2,New Jersey,NJ,55023.0,False,0.0
14123,2012-05-29,2012,5,29,1,22,15489,6.7,New Mexico,NM,40297.0,False,0.0
14124,2012-05-29,2012,5,29,1,22,15489,8.6,New York,NY,61267.0,False,0.0
14125,2012-05-29,2012,5,29,1,22,15489,9.4,North Carolina,NC,43141.0,False,0.0
14126,2012-05-29,2012,5,29,1,22,15489,3.0,North Dakota,ND,52185.0,False,0.0
14127,2012-05-29,2012,5,29,1,22,15489,7.3,Ohio,OH,42667.0,False,0.0
14128,2012-05-29,2012,5,29,1,22,15489,4.8,Oklahoma,OK,38303.0,False,0.0
14129,2012-05-29,2012,5,29,1,22,15489,8.4,Oregon,OR,49601.0,False,0.0
14130,2012-05-29,2012,5,29,1,22,15489,7.4,Pennsylvania,PA,46387.0,False,0.0
14131,2012-05-29,2012,5,29,1,22,15489,14.2,Puerto Rico,,,False,0.0
14132,2012-05-29,2012,5,29,1,22,15489,11.0,Rhode Island,RI,46332.0,False,0.0
14133,2012-05-29,2012,5,29,1,22,15489,9.1,South Carolina,SC,35126.0,False,0.0
14134,2012-05-29,2012,5,29,1,22,15489,4.3,South Dakota,SD,45605.0,False,0.0
14135,2012-05-29,2012,5,29,1,22,15489,7.9,Tennessee,TN,3937.0,False,0.0
14136,2012-05-29,2012,5,29,1,22,15489,6.9,Texas,TX,47417.0,False,0.0
14137,2012-05-29,2012,5,29,1,22,15489,6.0,Utah,UT,415.0,False,0.0
14138,2012-05-29,2012,5,29,1,22,15489,4.6,Vermont,VT,4217.0,False,0.0
14139,2012-05-29,2012,5,29,1,22,15489,5.6,Virginia,VA,51946.0,False,0.0
14140,2012-05-29,2012,5,29,1,22,15489,8.3,Washington,WA,52679.0,False,0.0
14141,2012-05-29,2012,5,29,1,22,15489,6.9,West Virginia,WV,35368.0,False,0.0
14142,2012-05-29,2012,5,29,1,22,15489,6.8,Wisconsin,WI,44126.0,False,0.0
14143,2012-05-29,2012,5,29,1,22,15489,5.2,Wyoming,WY,64603.0,False,0.0
14144,2012-05-30,2012,5,30,2,22,15490,7.4,Alabama,AL,35913.0,False,0.0
14145,2012-05-30,2012,5,30,2,22,15490,7.0,Alaska,AK,69564.0,False,0.0
14146,2012-05-30,2012,5,30,2,22,15490,8.2,Arizona,AZ,37935.0,False,0.0
14147,2012-05-30,2012,5,30,2,22,15490,7.3,Arkansas,AR,34671.0,False,0.0
14148,2012-05-30,2012,5,30,2,22,15490,10.8,California,CA,51871.0,False,0.0
14149,2012-05-30,2012,5,30,2,22,15490,8.1,Colorado,CO,49254.0,False,0.0
14150,2012-05-30,2012,5,30,2,22,15490,7.8,Connecticut,CT,64906.0,False,0.0
14151,2012-05-30,2012,5,30,2,22,15490,6.8,Delaware,DE,62837.0,False,0.0
14152,2012-05-30,2012,5,30,2,22,15490,9.3,District of Columbia,DC,16803.0,False,0.0
14153,2012-05-30,2012,5,30,2,22,15490,8.6,Florida,FL,38604.0,False,0.0
14154,2012-05-30,2012,5,30,2,22,15490,8.9,Georgia,GA,42029.0,False,0.0
14155,2012-05-30,2012,5,30,2,22,15490,6.3,Hawaii,HI,49418.0,False,0.0
14156,2012-05-30,2012,5,30,2,22,15490,7.8,Idaho,ID,3462.0,False,0.0
14157,2012-05-30,2012,5,30,2,22,15490,8.6,Illinois,IL,50304.0,False,0.0
14158,2012-05-30,2012,5,30,2,22,15490,7.9,Indiana,IN,42996.0,False,0.0
14159,2012-05-30,2012,5,30,2,22,15490,5.1,Iowa,IA,45884.0,False,0.0
14160,2012-05-30,2012,5,30,2,22,15490,6.1,Kansas,KS,44243.0,False,0.0
14161,2012-05-30,2012,5,30,2,22,15490,8.2,Kentucky,KY,37579.0,False,0.0
14162,2012-05-30,2012,5,30,2,22,15490,7.2,Louisiana,LA,48599.0,False,0.0
14163,2012-05-30,2012,5,30,2,22,15490,7.4,Maine,ME,38352.0,False,0.0
14164,2012-05-30,2012,5,30,2,22,15490,6.8,Maryland,MD,53675.0,False,0.0
14165,2012-05-30,2012,5,30,2,22,15490,6.0,Massachusetts,MA,60808.0,False,0.0
14166,2012-05-30,2012,5,30,2,22,15490,8.5,Michigan,MI,38763.0,False,0.0
14167,2012-05-30,2012,5,30,2,22,15490,5.6,Minnesota,MN,50148.0,False,0.0
14168,2012-05-30,2012,5,30,2,22,15490,8.7,Mississippi,MS,31688.0,False,0.0
14169,2012-05-30,2012,5,30,2,22,15490,7.3,Missouri,MO,42204.0,False,0.0
14170,2012-05-30,2012,5,30,2,22,15490,6.3,Montana,MT,37733.0,False,0.0
14171,2012-05-30,2012,5,30,2,22,15490,3.9,Nebraska,NE,49569.0,False,0.0
14172,2012-05-30,2012,5,30,2,22,15490,11.6,Nevada,NV,44589.0,False,0.0
14173,2012-05-30,2012,5,30,2,22,15490,5.0,New Hampshire,NH,48388.0,False,0.0
14174,2012-05-30,2012,5,30,2,22,15490,9.2,New Jersey,NJ,55023.0,False,0.0
14175,2012-05-30,2012,5,30,2,22,15490,6.7,New Mexico,NM,40297.0,False,0.0
14176,2012-05-30,2012,5,30,2,22,15490,8.6,New York,NY,61267.0,False,0.0
14177,2012-05-30,2012,5,30,2,22,15490,9.4,North Carolina,NC,43141.0,False,0.0
14178,2012-05-30,2012,5,30,2,22,15490,3.0,North Dakota,ND,52185.0,False,0.0
14179,2012-05-30,2012,5,30,2,22,15490,7.3,Ohio,OH,42667.0,False,0.0
14180,2012-05-30,2012,5,30,2,22,15490,4.8,Oklahoma,OK,38303.0,False,0.0
14181,2012-05-30,2012,5,30,2,22,15490,8.4,Oregon,OR,49601.0,False,0.0
14182,2012-05-30,2012,5,30,2,22,15490,7.4,Pennsylvania,PA,46387.0,False,0.0
14183,2012-05-30,2012,5,30,2,22,15490,14.2,Puerto Rico,,,False,0.0
14184,2012-05-30,2012,5,30,2,22,15490,11.0,Rhode Island,RI,46332.0,False,0.0
14185,2012-05-30,2012,5,30,2,22,15490,9.1,South Carolina,SC,35126.0,False,0.0
14186,2012-05-30,2012,5,30,2,22,15490,4.3,South Dakota,SD,45605.0,False,0.0
14187,2012-05-30,2012,5,30,2,22,15490,7.9,Tennessee,TN,3937.0,False,0.0
14188,2012-05-30,2012,5,30,2,22,15490,6.9,Texas,TX,47417.0,False,0.0
14189,2012-05-30,2012,5,30,2,22,15490,6.0,Utah,UT,415.0,False,0.0
14190,2012-05-30,2012,5,30,2,22,15490,4.6,Vermont,VT,4217.0,False,0.0
14191,2012-05-30,2012,5,30,2,22,15490,5.6,Virginia,VA,51946.0,False,0.0
14192,2012-05-30,2012,5,30,2,22,15490,8.3,Washington,WA,52679.0,False,0.0
14193,2012-05-30,2012,5,30,2,22,15490,6.9,West Virginia,WV,35368.0,False,0.0
14194,2012-05-30,2012,5,30,2,22,15490,6.8,Wisconsin,WI,44126.0,False,0.0
14195,2012-05-30,2012,5,30,2,22,15490,5.2,Wyoming,WY,64603.0,False,0.0
14196,2012-05-31,2012,5,31,3,22,15491,7.4,Alabama,AL,35913.0,False,0.0
14197,2012-05-31,2012,5,31,3,22,15491,7.0,Alaska,AK,69564.0,False,0.0
14198,2012-05-31,2012,5,31,3,22,15491,8.2,Arizona,AZ,37935.0,False,0.0
14199,2012-05-31,2012,5,31,3,22,15491,7.3,Arkansas,AR,34671.0,False,0.0
14200,2012-05-31,2012,5,31,3,22,15491,10.8,California,CA,51871.0,False,0.0
14201,2012-05-31,2012,5,31,3,22,15491,8.1,Colorado,CO,49254.0,False,0.0
14202,2012-05-31,2012,5,31,3,22,15491,7.8,Connecticut,CT,64906.0,False,0.0
14203,2012-05-31,2012,5,31,3,22,15491,6.8,Delaware,DE,62837.0,False,0.0
14204,2012-05-31,2012,5,31,3,22,15491,9.3,District of Columbia,DC,16803.0,False,0.0
14205,2012-05-31,2012,5,31,3,22,15491,8.6,Florida,FL,38604.0,False,0.0
14206,2012-05-31,2012,5,31,3,22,15491,8.9,Georgia,GA,42029.0,False,0.0
14207,2012-05-31,2012,5,31,3,22,15491,6.3,Hawaii,HI,49418.0,False,0.0
14208,2012-05-31,2012,5,31,3,22,15491,7.8,Idaho,ID,3462.0,False,0.0
14209,2012-05-31,2012,5,31,3,22,15491,8.6,Illinois,IL,50304.0,False,0.0
14210,2012-05-31,2012,5,31,3,22,15491,7.9,Indiana,IN,42996.0,False,0.0
14211,2012-05-31,2012,5,31,3,22,15491,5.1,Iowa,IA,45884.0,False,0.0
14212,2012-05-31,2012,5,31,3,22,15491,6.1,Kansas,KS,44243.0,False,0.0
14213,2012-05-31,2012,5,31,3,22,15491,8.2,Kentucky,KY,37579.0,False,0.0
14214,2012-05-31,2012,5,31,3,22,15491,7.2,Louisiana,LA,48599.0,False,0.0
14215,2012-05-31,2012,5,31,3,22,15491,7.4,Maine,ME,38352.0,False,0.0
14216,2012-05-31,2012,5,31,3,22,15491,6.8,Maryland,MD,53675.0,False,0.0
14217,2012-05-31,2012,5,31,3,22,15491,6.0,Massachusetts,MA,60808.0,False,0.0
14218,2012-05-31,2012,5,31,3,22,15491,8.5,Michigan,MI,38763.0,False,0.0
14219,2012-05-31,2012,5,31,3,22,15491,5.6,Minnesota,MN,50148.0,False,0.0
14220,2012-05-31,2012,5,31,3,22,15491,8.7,Mississippi,MS,31688.0,False,0.0
14221,2012-05-31,2012,5,31,3,22,15491,7.3,Missouri,MO,42204.0,False,0.0
14222,2012-05-31,2012,5,31,3,22,15491,6.3,Montana,MT,37733.0,False,0.0
14223,2012-05-31,2012,5,31,3,22,15491,3.9,Nebraska,NE,49569.0,False,0.0
14224,2012-05-31,2012,5,31,3,22,15491,11.6,Nevada,NV,44589.0,False,0.0
14225,2012-05-31,2012,5,31,3,22,15491,5.0,New Hampshire,NH,48388.0,False,0.0
14226,2012-05-31,2012,5,31,3,22,15491,9.2,New Jersey,NJ,55023.0,False,0.0
14227,2012-05-31,2012,5,31,3,22,15491,6.7,New Mexico,NM,40297.0,False,0.0
14228,2012-05-31,2012,5,31,3,22,15491,8.6,New York,NY,61267.0,False,0.0
14229,2012-05-31,2012,5,31,3,22,15491,9.4,North Carolina,NC,43141.0,False,0.0
14230,2012-05-31,2012,5,31,3,22,15491,3.0,North Dakota,ND,52185.0,False,0.0
14231,2012-05-31,2012,5,31,3,22,15491,7.3,Ohio,OH,42667.0,False,0.0
14232,2012-05-31,2012,5,31,3,22,15491,4.8,Oklahoma,OK,38303.0,False,0.0
14233,2012-05-31,2012,5,31,3,22,15491,8.4,Oregon,OR,49601.0,False,0.0
14234,2012-05-31,2012,5,31,3,22,15491,7.4,Pennsylvania,PA,46387.0,False,0.0
14235,2012-05-31,2012,5,31,3,22,15491,14.2,Puerto Rico,,,False,0.0
14236,2012-05-31,2012,5,31,3,22,15491,11.0,Rhode Island,RI,46332.0,False,0.0
14237,2012-05-31,2012,5,31,3,22,15491,9.1,South Carolina,SC,35126.0,False,0.0
14238,2012-05-31,2012,5,31,3,22,15491,4.3,South Dakota,SD,45605.0,False,0.0
14239,2012-05-31,2012,5,31,3,22,15491,7.9,Tennessee,TN,3937.0,False,0.0
14240,2012-05-31,2012,5,31,3,22,15491,6.9,Texas,TX,47417.0,False,0.0
14241,2012-05-31,2012,5,31,3,22,15491,6.0,Utah,UT,415.0,False,0.0
14242,2012-05-31,2012,5,31,3,22,15491,4.6,Vermont,VT,4217.0,False,0.0
14243,2012-05-31,2012,5,31,3,22,15491,5.6,Virginia,VA,51946.0,False,0.0
14244,2012-05-31,2012,5,31,3,22,15491,8.3,Washington,WA,52679.0,False,0.0
14245,2012-05-31,2012,5,31,3,22,15491,6.9,West Virginia,WV,35368.0,False,0.0
14246,2012-05-31,2012,5,31,3,22,15491,6.8,Wisconsin,WI,44126.0,False,0.0
14247,2012-05-31,2012,5,31,3,22,15491,5.2,Wyoming,WY,64603.0,False,0.0
14248,2012-06-01,2012,6,1,4,22,15492,7.8,Alabama,AL,35913.0,False,0.0
14249,2012-06-01,2012,6,1,4,22,15492,7.3,Alaska,AK,69564.0,False,0.0
14250,2012-06-01,2012,6,1,4,22,15492,8.2,Arizona,AZ,37935.0,False,0.0
14251,2012-06-01,2012,6,1,4,22,15492,7.2,Arkansas,AR,34671.0,False,0.0
14252,2012-06-01,2012,6,1,4,22,15492,10.7,California,CA,51871.0,False,0.0
14253,2012-06-01,2012,6,1,4,22,15492,8.2,Colorado,CO,49254.0,False,0.0
14254,2012-06-01,2012,6,1,4,22,15492,8.1,Connecticut,CT,64906.0,False,0.0
14255,2012-06-01,2012,6,1,4,22,15492,6.7,Delaware,DE,62837.0,False,0.0
14256,2012-06-01,2012,6,1,4,22,15492,9.1,District of Columbia,DC,16803.0,False,0.0
14257,2012-06-01,2012,6,1,4,22,15492,8.6,Florida,FL,38604.0,False,0.0
14258,2012-06-01,2012,6,1,4,22,15492,9.0,Georgia,GA,42029.0,False,0.0
14259,2012-06-01,2012,6,1,4,22,15492,6.4,Hawaii,HI,49418.0,False,0.0
14260,2012-06-01,2012,6,1,4,22,15492,7.7,Idaho,ID,3462.0,False,0.0
14261,2012-06-01,2012,6,1,4,22,15492,8.7,Illinois,IL,50304.0,False,0.0
14262,2012-06-01,2012,6,1,4,22,15492,8.0,Indiana,IN,42996.0,False,0.0
14263,2012-06-01,2012,6,1,4,22,15492,5.2,Iowa,IA,45884.0,False,0.0
14264,2012-06-01,2012,6,1,4,22,15492,6.1,Kansas,KS,44243.0,False,0.0
14265,2012-06-01,2012,6,1,4,22,15492,8.2,Kentucky,KY,37579.0,False,0.0
14266,2012-06-01,2012,6,1,4,22,15492,7.5,Louisiana,LA,48599.0,False,0.0
14267,2012-06-01,2012,6,1,4,22,15492,7.5,Maine,ME,38352.0,False,0.0
14268,2012-06-01,2012,6,1,4,22,15492,6.9,Maryland,MD,53675.0,False,0.0
14269,2012-06-01,2012,6,1,4,22,15492,6.0,Massachusetts,MA,60808.0,False,0.0
14270,2012-06-01,2012,6,1,4,22,15492,8.6,Michigan,MI,38763.0,False,0.0
14271,2012-06-01,2012,6,1,4,22,15492,5.6,Minnesota,MN,50148.0,False,0.0
14272,2012-06-01,2012,6,1,4,22,15492,8.8,Mississippi,MS,31688.0,False,0.0
14273,2012-06-01,2012,6,1,4,22,15492,7.1,Missouri,MO,42204.0,False,0.0
14274,2012-06-01,2012,6,1,4,22,15492,6.3,Montana,MT,37733.0,False,0.0
14275,2012-06-01,2012,6,1,4,22,15492,3.8,Nebraska,NE,49569.0,False,0.0
14276,2012-06-01,2012,6,1,4,22,15492,11.6,Nevada,NV,44589.0,False,0.0
14277,2012-06-01,2012,6,1,4,22,15492,5.1,New Hampshire,NH,48388.0,False,0.0
14278,2012-06-01,2012,6,1,4,22,15492,9.6,New Jersey,NJ,55023.0,False,0.0
14279,2012-06-01,2012,6,1,4,22,15492,6.5,New Mexico,NM,40297.0,False,0.0
14280,2012-06-01,2012,6,1,4,22,15492,8.9,New York,NY,61267.0,False,0.0
14281,2012-06-01,2012,6,1,4,22,15492,9.4,North Carolina,NC,43141.0,False,0.0
14282,2012-06-01,2012,6,1,4,22,15492,2.9,North Dakota,ND,52185.0,False,0.0
14283,2012-06-01,2012,6,1,4,22,15492,7.2,Ohio,OH,42667.0,False,0.0
14284,2012-06-01,2012,6,1,4,22,15492,4.7,Oklahoma,OK,38303.0,False,0.0
14285,2012-06-01,2012,6,1,4,22,15492,8.5,Oregon,OR,49601.0,False,0.0
14286,2012-06-01,2012,6,1,4,22,15492,7.5,Pennsylvania,PA,46387.0,False,0.0
14287,2012-06-01,2012,6,1,4,22,15492,13.8,Puerto Rico,,,False,0.0
14288,2012-06-01,2012,6,1,4,22,15492,10.9,Rhode Island,RI,46332.0,False,0.0
14289,2012-06-01,2012,6,1,4,22,15492,9.4,South Carolina,SC,35126.0,False,0.0
14290,2012-06-01,2012,6,1,4,22,15492,4.3,South Dakota,SD,45605.0,False,0.0
14291,2012-06-01,2012,6,1,4,22,15492,8.1,Tennessee,TN,3937.0,False,0.0
14292,2012-06-01,2012,6,1,4,22,15492,7.0,Texas,TX,47417.0,False,0.0
14293,2012-06-01,2012,6,1,4,22,15492,6.0,Utah,UT,415.0,False,0.0
14294,2012-06-01,2012,6,1,4,22,15492,4.7,Vermont,VT,4217.0,False,0.0
14295,2012-06-01,2012,6,1,4,22,15492,5.7,Virginia,VA,51946.0,False,0.0
14296,2012-06-01,2012,6,1,4,22,15492,8.3,Washington,WA,52679.0,False,0.0
14297,2012-06-01,2012,6,1,4,22,15492,7.0,West Virginia,WV,35368.0,False,0.0
14298,2012-06-01,2012,6,1,4,22,15492,7.0,Wisconsin,WI,44126.0,False,0.0
14299,2012-06-01,2012,6,1,4,22,15492,5.4,Wyoming,WY,64603.0,False,0.0
14300,2012-06-02,2012,6,2,5,22,15493,7.8,Alabama,AL,35913.0,False,0.0
14301,2012-06-02,2012,6,2,5,22,15493,7.3,Alaska,AK,69564.0,False,0.0
14302,2012-06-02,2012,6,2,5,22,15493,8.2,Arizona,AZ,37935.0,False,0.0
14303,2012-06-02,2012,6,2,5,22,15493,7.2,Arkansas,AR,34671.0,False,0.0
14304,2012-06-02,2012,6,2,5,22,15493,10.7,California,CA,51871.0,False,0.0
14305,2012-06-02,2012,6,2,5,22,15493,8.2,Colorado,CO,49254.0,False,0.0
14306,2012-06-02,2012,6,2,5,22,15493,8.1,Connecticut,CT,64906.0,False,0.0
14307,2012-06-02,2012,6,2,5,22,15493,6.7,Delaware,DE,62837.0,False,0.0
14308,2012-06-02,2012,6,2,5,22,15493,9.1,District of Columbia,DC,16803.0,False,0.0
14309,2012-06-02,2012,6,2,5,22,15493,8.6,Florida,FL,38604.0,False,0.0
14310,2012-06-02,2012,6,2,5,22,15493,9.0,Georgia,GA,42029.0,False,0.0
