Date,Airport,Total,Flights,Booths,Mean per flight
06/06/2012,CLT,3083,21,80,146.66
06/06/2012,DEN,1241.5,10,48.5,124.15
06/06/2012,DFW,6184.5,56.5,228.5,109.26
06/06/2012,DTW,3827.5,21,222.5,182.26
06/06/2012,EWR,12764.5,93.5,572.5,136.42
06/06/2012,IAH,8944,105.5,364.5,84.94
06/06/2012,JFK,32779.5,172.5,1375,189.99
06/06/2012,LAS,2422.5,13,78,193.59
06/06/2012,LAX,20827,96.5,995.5,215.82
06/06/2012,MCO,3222.5,21.5,156,149.29
06/06/2012,MIA,20755,158.5,820.5,130.86
06/06/2012,MSP,1688.5,11,78.5,153.5
06/06/2012,ORD,11210.5,61,346,183.87
06/06/2012,PHL,4310,28.5,138.5,151.08
06/06/2012,PHX,1527,17.5,61.5,87.4
06/06/2012,SEA,3297.5,20,125,164.47
06/06/2012,SFO,11894,53.5,458.5,222.67
06/06/2012,LGA,12764.5,93.5,572.5,136.42
06/06/2012,BOS,4189,30,166,139
07/06/2012,ATL,11670,77,626,151.56
07/06/2012,CLT,3295,22,86,149.77
07/06/2012,DEN,1266,10,45,126.6
07/06/2012,DFW,6717,59,253,113.85
07/06/2012,DTW,3973,21,214,189.19
07/06/2012,EWR,13458,96,613,140.19
07/06/2012,IAH,9765,117,397,83.46
07/06/2012,JFK,33751,176,1440,191.77
07/06/2012,LAS,3380,19,113,177.89
07/06/2012,LAX,20939,97,974,215.87
07/06/2012,MCO,2817,20,140,140.85
07/06/2012,MIA,21812,162,866,134.64
07/06/2012,MSP,1683,11,84,153
07/06/2012,ORD,11359,60,327,189.32
07/06/2012,PHL,4623,29,125,159.41
07/06/2012,PHX,1481,18,63,82.28
07/06/2012,SEA,2971,19,127,156.37
07/06/2012,SFO,11739,51,463,230.18
07/06/2012,LGA,13458,96,613,140.19
07/06/2012,BOS,4699,34,180,138
08/06/2012,ATL,11955,81,727,147.59
08/06/2012,CLT,3274,22,68,148.82
08/06/2012,DEN,1090,9,47,121.11
08/06/2012,DFW,7291,58,215,125.71
08/06/2012,DTW,4224,23,214,183.65
08/06/2012,EWR,13331,96,540,138.86
08/06/2012,IAH,10464,120,416,87.2
08/06/2012,JFK,32250,178,1384,181.18
08/06/2012,LAS,1748,12,46,145.67
08/06/2012,LAX,21584,102,1058,211.61
08/06/2012,MCO,3125,22,149,142.05
08/06/2012,MIA,23001,171,872,134.51
08/06/2012,MSP,1593,10,72,159.3
08/06/2012,ORD,11256,61,445,184.52
08/06/2012,PHL,4276,31,152,137.94
08/06/2012,PHX,1775,18,61,98.61
08/06/2012,SEA,3392,20,189,169.6
08/06/2012,SFO,12331,53,459,232.66
08/06/2012,LGA,13331,96,540,138.86
08/06/2012,BOS,4919,27,167,182
09/06/2012,ATL,15452,92,714,167.96
09/06/2012,CLT,5199,35,104,148.54
09/06/2012,DEN,2087,17,59,122.76
09/06/2012,DFW,8639,68,242,127.04
09/06/2012,DTW,4941,24,202,205.88
09/06/2012,EWR,15406,108,584,142.65
09/06/2012,IAH,13120,129,383,101.71
09/06/2012,JFK,36464,186,1394,196.04
09/06/2012,LAS,1296,6,41,216
09/06/2012,LAX,23867,112,1021,213.1
09/06/2012,MCO,4176,25,180,167.04
09/06/2012,MIA,24457,172,781,142.19
09/06/2012,MSP,1695,11,82,154.09
09/06/2012,ORD,13921,74,421,188.12
09/06/2012,PHL,5793,36,177,160.92
09/06/2012,PHX,2095,21,83,99.76
09/06/2012,SEA,3853,22,132,175.14
09/06/2012,SFO,13290,56,412,237.32
09/06/2012,LGA,15406,108,584,142.65
09/06/2012,BOS,5252,30,199,175
10/06/2012,ATL,13895,83,653,167.41
10/06/2012,CLT,4178,27,88,154.74
10/06/2012,DEN,1672,14,70,119.43
10/06/2012,DFW,8586,64,263,134.16
10/06/2012,DTW,4445,21,223,211.67
10/06/2012,EWR,13825,100,503,138.25
10/06/2012,IAH,13228,129,424,102.54
10/06/2012,JFK,35832,180,1495,199.07
10/06/2012,LAS,2578,16,101,161.13
10/06/2012,LAX,24467,110,1077,222.43
10/06/2012,MCO,3520,24,170,146.67
10/06/2012,MIA,22956,168,809,136.64
10/06/2012,MSP,1760,11,87,160
10/06/2012,ORD,13367,68,363,196.57
10/06/2012,PHL,5608,37,190,151.57
10/06/2012,PHX,2353,22,94,106.95
10/06/2012,SEA,3418,20,132,170.9
10/06/2012,SFO,12868,51,468,252.31
10/06/2012,LGA,13825,100,503,138.25
10/06/2012,BOS,4580,31,177,147
11/06/2012,ATL,13105,82,653,159.82
11/06/2012,CLT,3445,22,94,156.59
11/06/2012,DEN,1134,9,34,126
11/06/2012,DFW,7622,60,232,127.03
11/06/2012,DTW,4647,22,212,211.23
11/06/2012,EWR,13808,97,529,142.35
11/06/2012,IAH,10858,117,341,92.8
11/06/2012,JFK,35348,179,1480,197.47
11/06/2012,LAS,1634,9,50,181.56
11/06/2012,LAX,21806,103,1028,211.71
11/06/2012,MCO,2821,18,142,156.72
11/06/2012,MIA,21305,170,749,125.32
11/06/2012,MSP,1550,10,52,155
11/06/2012,ORD,12614,65,353,194.06
11/06/2012,PHL,4735,30,149,157.83
11/06/2012,PHX,1833,18,64,101.83
11/06/2012,SEA,3244,19,119,170.74
11/06/2012,SFO,12537,52,465,241.1
11/06/2012,LGA,13808,97,529,142.35
11/06/2012,BOS,4274,32,151,133
12/06/2012,ATL,11450,78,648,146.79
12/06/2012,CLT,3121,21,97,148.62
12/06/2012,DEN,1213,9,47,134.78
12/06/2012,DFW,6114,54,217,113.22
12/06/2012,DTW,4454,23,223,193.65
12/06/2012,EWR,12401,92,486,134.79
12/06/2012,IAH,9603,110,325,87.3
12/06/2012,JFK,31572,171,1362,184.63
12/06/2012,LAS,1536,8,44,192
12/06/2012,LAX,21360,96,955,222.5
12/06/2012,MCO,3088,23,149,134.26
12/06/2012,MIA,19090,154,797,123.96
12/06/2012,MSP,1775,12,74,147.92
12/06/2012,ORD,11332,61,347,185.77
12/06/2012,PHL,3714,28,174,132.64
12/06/2012,PHX,1614,17,71,94.94
12/06/2012,SEA,3748,21,139,178.48
12/06/2012,SFO,12577,52,438,241.87
12/06/2012,LGA,12401,92,486,134.79
12/06/2012,BOS,4601,31,195,148
13/06/2012,ATL,11238,80,600,140.48
13/06/2012,CLT,3005,22,80,136.59
13/06/2012,DEN,953,9,33,105.89
13/06/2012,DFW,7055,59,229,119.58
13/06/2012,DTW,4453,22,189,202.41
13/06/2012,EWR,12819,93,536,137.84
13/06/2012,IAH,9459,108,347,87.58
13/06/2012,JFK,32877,175,1466,187.87
13/06/2012,LAS,1678,7,59,239.71
13/06/2012,LAX,21930,102,1041,215
13/06/2012,MCO,2833,21,152,134.9
13/06/2012,MIA,20398,157,771,129.92
13/06/2012,MSP,1734,11,56,157.64
13/06/2012,ORD,11712,62,391,188.9
13/06/2012,PHL,3894,30,171,129.8
13/06/2012,PHX,1159,16,53,72.44
13/06/2012,SEA,3718,21,147,177.05
13/06/2012,SFO,12709,53,464,239.79
13/06/2012,LGA,12819,93,536,137.84
13/06/2012,BOS,4812,29,191,165
14/06/2012,ATL,12579,78,653,161.27
14/06/2012,CLT,3326,22,95,151.18
14/06/2012,DEN,1567,11,59,142.45
14/06/2012,DFW,6861,51,232,134.53
14/06/2012,DTW,4599,21,189,219
14/06/2012,EWR,14623,96,528,152.32
14/06/2012,IAH,11555,120,405,96.29
14/06/2012,JFK,35839,180,1520,199.11
14/06/2012,LAS,3315,19,100,174.47
14/06/2012,LAX,21692,99,985,219.11
14/06/2012,MCO,3060,20,150,153
14/06/2012,MIA,22807,167,851,136.57
14/06/2012,MSP,1808,11,77,164.36
14/06/2012,ORD,12606,65,412,193.94
14/06/2012,PHL,3944,27,145,146.07
14/06/2012,PHX,1529,17,73,89.94
14/06/2012,SEA,3499,19,141,184.16
14/06/2012,SFO,12810,50,510,256.2
14/06/2012,LGA,14623,96,528,152.32
14/06/2012,BOS,6085,33,223,184
15/06/2012,ATL,13571,81,706,167.54
15/06/2012,CLT,3785,22,73,172.05
15/06/2012,DEN,1188,9,36,132
15/06/2012,DFW,8274,63,248,131.33
15/06/2012,DTW,4845,22,227,220.23
15/06/2012,EWR,15199,101,532,150.49
15/06/2012,IAH,12594,119,432,105.83
15/06/2012,JFK,36901,180,1490,205.01
15/06/2012,LAS,1778,10,65,177.8
15/06/2012,LAX,22851,101,1105,226.25
15/06/2012,MCO,3891,22,205,176.86
15/06/2012,MIA,25835,177,904,145.96
15/06/2012,MSP,1809,10,85,180.9
15/06/2012,ORD,13184,65,478,202.83
15/06/2012,PHL,5400,32,153,168.75
15/06/2012,PHX,1730,18,69,96.11
15/06/2012,SEA,3481,20,170,174.05
15/06/2012,SFO,13659,53,504,257.72
15/06/2012,LGA,15199,101,532,150.49
15/06/2012,BOS,6129,29,211,211
16/06/2012,ATL,16465,95,722,173.32
16/06/2012,CLT,5613,35,113,160.37
16/06/2012,DEN,2202,17,66,129.53
16/06/2012,DFW,10120,76,270,133.16
16/06/2012,DTW,5518,24,238,229.92
16/06/2012,EWR,16610,104,601,159.71
16/06/2012,IAH,14635,128,433,114.34
16/06/2012,JFK,38097,184,1510,207.05
16/06/2012,LAS,1258,7,37,179.71
16/06/2012,LAX,25165,116,1049,216.94
16/06/2012,MCO,4715,25,209,188.6
16/06/2012,MIA,27980,187,827,149.63
16/06/2012,MSP,1729,10,65,172.9
16/06/2012,ORD,14838,72,457,206.08
16/06/2012,PHL,6188,36,205,171.89
16/06/2012,PHX,2126,20,64,106.3
16/06/2012,SEA,3982,26,153,153.15
16/06/2012,SFO,13830,58,446,238.45
16/06/2012,LGA,16610,104,601,159.71
16/06/2012,BOS,6371,32,218,199
17/06/2012,ATL,14621,83,738,176.16
17/06/2012,CLT,4451,27,87,164.85
17/06/2012,DEN,1706,13,64,131.23
17/06/2012,DFW,9216,69,246,133.57
17/06/2012,DTW,4765,21,218,226.9
17/06/2012,EWR,15188,98,544,154.98
17/06/2012,IAH,14010,127,418,110.32
17/06/2012,JFK,38952,189,1370,206.1
17/06/2012,LAS,2767,17,111,162.76
17/06/2012,LAX,25061,115,1249,217.92
17/06/2012,MCO,4132,23,164,179.65
17/06/2012,MIA,26269,178,876,147.58
17/06/2012,MSP,1792,12,50,149.33
17/06/2012,ORD,13983,70,450,199.76
17/06/2012,PHL,6253,38,174,164.55
17/06/2012,PHX,2185,22,74,99.32
17/06/2012,SEA,3508,21,137,167.05
17/06/2012,SFO,12896,51,483,252.86
17/06/2012,LGA,15188,98,544,154.98
17/06/2012,BOS,5871,33,199,177
18/06/2012,ATL,13747,82,663,167.65
18/06/2012,CLT,3742,22,89,170.09
18/06/2012,DEN,1119,9,55,124.33
18/06/2012,DFW,7876,62,236,127.03
18/06/2012,DTW,4699,21,197,223.76
18/06/2012,EWR,14837,98,554,151.4
18/06/2012,IAH,12214,119,399,102.64
18/06/2012,JFK,37554,182,1553,206.34
18/06/2012,LAS,1421,10,56,142.1
18/06/2012,LAX,21889,100,1049,218.89
18/06/2012,MCO,3195,20,128,159.75
18/06/2012,MIA,24732,175,850,141.33
18/06/2012,MSP,1807,11,46,164.27
18/06/2012,ORD,13285,67,419,198.28
18/06/2012,PHL,5122,30,168,170.73
18/06/2012,PHX,1657,18,49,92.06
18/06/2012,SEA,3223,19,135,169.63
18/06/2012,SFO,12941,54,386,239.65
18/06/2012,LGA,14837,98,554,151.4
18/06/2012,BOS,4967,33,231,150
19/06/2012,ATL,12005,77,559,155.91
19/06/2012,CLT,3479,21,81,165.67
19/06/2012,DEN,1346,9,53,149.56
19/06/2012,DFW,6599,60,250,109.98
19/06/2012,DTW,4805,23,217,208.91
19/06/2012,EWR,13524,96,522,140.88
19/06/2012,IAH,10720,113,423,94.87
19/06/2012,JFK,35310,181,1566,195.08
19/06/2012,LAS,1456,11,46,132.36
19/06/2012,LAX,20884,96,1020,217.54
19/06/2012,MCO,3625,23,175,157.61
19/06/2012,MIA,22318,163,796,136.92
19/06/2012,MSP,1754,11,82,159.45
19/06/2012,ORD,12513,65,385,192.51
19/06/2012,PHL,4534,29,151,156.34
19/06/2012,PHX,1456,17,54,85.65
19/06/2012,SEA,3759,22,144,170.86
19/06/2012,SFO,12441,52,449,239.25
19/06/2012,LGA,13524,96,522,140.88
19/06/2012,BOS,5476,32,212,171
20/06/2012,ATL,13071,81,678,161.37
20/06/2012,CLT,3478,21,76,165.62
20/06/2012,DEN,1258,10,55,125.8
20/06/2012,DFW,7925,64,244,123.83
20/06/2012,DTW,4567,21,217,217.48
20/06/2012,EWR,14040,93,484,150.97
20/06/2012,IAH,11108,111,377,100.07
20/06/2012,JFK,36359,181,1620,200.88
20/06/2012,LAS,1629,8,74,203.63
20/06/2012,LAX,23352,104,1184,224.54
20/06/2012,MCO,3680,21,157,175.24
20/06/2012,MIA,23058,167,836,138.07
20/06/2012,MSP,1807,11,62,164.27
20/06/2012,ORD,12786,65,360,196.71
20/06/2012,PHL,4924,30,166,164.13
20/06/2012,PHX,1369,16,69,85.56
20/06/2012,SEA,3720,21,123,177.14
20/06/2012,SFO,12677,53,443,239.19
20/06/2012,LGA,14040,93,484,150.97
20/06/2012,BOS,5707,29,183,196
21/06/2012,ATL,13255,78,706,169.94
21/06/2012,CLT,3767,23,96,163.78
21/06/2012,DEN,1368,10,62,136.8
21/06/2012,DFW,7234,60,253,120.57
21/06/2012,DTW,5102,23,214,221.83
21/06/2012,EWR,15587,96,571,162.36
21/06/2012,IAH,11893,121,442,98.29
21/06/2012,JFK,37257,187,1508,199.24
21/06/2012,LAS,3495,21,135,166.43
21/06/2012,LAX,23336,105,1112,222.25
21/06/2012,MCO,3378,20,156,168.9
21/06/2012,MIA,24877,173,865,143.8
21/06/2012,MSP,1833,11,100,166.64
21/06/2012,ORD,13455,66,378,203.86
21/06/2012,PHL,4893,29,137,168.72
21/06/2012,PHX,1490,18,61,82.78
21/06/2012,SEA,3449,22,126,156.77
21/06/2012,SFO,12796,52,474,246.08
21/06/2012,LGA,15587,96,571,162.36
21/06/2012,BOS,6502,35,215,185
22/06/2012,ATL,14046,81,745,173.41
22/06/2012,CLT,3780,21,87,180
22/06/2012,DEN,932,7,47,133.14
22/06/2012,DFW,8584,65,265,132.06
22/06/2012,DTW,4767,21,204,227
22/06/2012,EWR,15389,91,601,169.11
22/06/2012,IAH,13087,122,446,107.27
22/06/2012,JFK,37655,184,1475,204.65
22/06/2012,LAS,1823,10,69,182.3
22/06/2012,LAX,24025,106,1142,226.65
22/06/2012,MCO,4523,23,205,196.65
22/06/2012,MIA,27965,184,901,151.98
22/06/2012,MSP,1865,11,93,169.55
22/06/2012,ORD,13257,65,453,203.95
22/06/2012,PHL,5778,31,179,186.39
22/06/2012,PHX,1591,18,62,88.39
22/06/2012,SEA,3409,19,131,179.42
22/06/2012,SFO,12905,51,446,253.04
22/06/2012,LGA,15389,91,601,169.11
22/06/2012,BOS,6039,28,182,215
23/06/2012,ATL,17208,96,705,179.25
23/06/2012,CLT,5859,36,110,162.75
23/06/2012,DEN,2367,18,76,131.5
23/06/2012,DFW,10416,77,272,135.27
23/06/2012,DTW,5468,24,222,227.83
23/06/2012,EWR,17255,105,533,164.33
23/06/2012,IAH,14852,128,411,116.03
23/06/2012,JFK,39933,189,1525,211.29
23/06/2012,LAS,1337,7,47,191
23/06/2012,LAX,26130,116,1116,225.26
23/06/2012,MCO,4865,26,204,187.12
23/06/2012,MIA,29273,184,891,159.09
23/06/2012,MSP,1863,11,75,169.36
23/06/2012,ORD,15100,72,409,209.72
23/06/2012,PHL,6570,36,187,182.5
23/06/2012,PHX,2077,22,84,94.41
23/06/2012,SEA,3902,20,145,195.1
23/06/2012,SFO,14046,57,441,246.42
23/06/2012,LGA,17255,105,533,164.33
23/06/2012,BOS,6145,30,210,204
24/06/2012,ATL,14354,82,712,175.05
24/06/2012,CLT,4821,27,97,178.56
24/06/2012,DEN,1686,13,67,129.69
24/06/2012,DFW,9738,71,283,137.15
24/06/2012,DTW,4906,21,215,233.62
24/06/2012,EWR,15541,101,528,153.87
24/06/2012,IAH,14754,128,465,115.27
24/06/2012,JFK,40963,196,1646,208.99
24/06/2012,LAS,2511,17,91,147.71
24/06/2012,LAX,25544,109,1191,234.35
24/06/2012,MCO,4249,23,174,184.74
24/06/2012,MIA,28319,179,850,158.21
24/06/2012,MSP,1794,11,52,163.09
24/06/2012,ORD,14754,71,444,207.8
24/06/2012,PHL,6797,39,185,174.28
24/06/2012,PHX,2251,22,99,102.32
24/06/2012,SEA,3815,22,159,173.41
24/06/2012,SFO,13334,53,492,251.58
24/06/2012,LGA,15541,101,528,153.87
24/06/2012,BOS,6143,34,193,180
25/06/2012,ATL,14697,82,654,179.23
25/06/2012,CLT,3998,22,85,181.73
25/06/2012,DEN,1177,9,37,130.78
25/06/2012,DFW,8433,64,249,131.77
25/06/2012,DTW,5123,22,246,232.86
25/06/2012,EWR,15186,94,569,161.55
25/06/2012,IAH,12837,121,406,106.09
25/06/2012,JFK,38734,184,1377,210.51
25/06/2012,LAS,1465,9,56,162.78
25/06/2012,LAX,23529,100,1045,235.29
25/06/2012,MCO,3418,19,160,179.89
25/06/2012,MIA,26787,178,835,150.49
25/06/2012,MSP,1806,11,88,164.18
25/06/2012,ORD,13581,65,412,208.94
25/06/2012,PHL,5613,30,159,187.1
25/06/2012,PHX,1814,17,57,106.71
25/06/2012,SEA,3302,18,130,183.44
25/06/2012,SFO,13373,52,402,257.17
25/06/2012,LGA,15186,94,569,161.55
25/06/2012,BOS,6011,38,220,158
26/06/2012,ATL,13197,77,601,171.39
26/06/2012,CLT,3719,21,100,177.1
26/06/2012,DEN,1339,10,48,133.9
26/06/2012,DFW,7050,60,211,117.5
26/06/2012,DTW,5079,23,217,220.83
26/06/2012,EWR,14600,97,542,150.52
26/06/2012,IAH,11550,113,348,102.21
26/06/2012,JFK,37260,187,1411,199.25
26/06/2012,LAS,1670,11,54,151.82
26/06/2012,LAX,22730,98,1074,231.94
26/06/2012,MCO,4055,22,156,184.32
26/06/2012,MIA,24664,166,824,148.58
26/06/2012,MSP,1754,11,76,159.45
26/06/2012,ORD,13516,67,389,201.73
26/06/2012,PHL,5182,29,158,178.69
26/06/2012,PHX,1550,17,62,91.18
26/06/2012,SEA,3833,23,140,166.65
26/06/2012,SFO,13053,53,401,246.28
26/06/2012,LGA,14600,97,542,150.52
26/06/2012,BOS,5687,32,223,177
27/06/2012,ATL,12208,79,502,154.53
27/06/2012,CLT,3823,22,96,173.77
27/06/2012,DEN,1315,10,41,131.5
27/06/2012,DFW,8400,65,238,129.23
27/06/2012,DTW,5076,22,219,230.73
27/06/2012,EWR,15032,94,529,159.91
27/06/2012,IAH,11760,112,389,105
27/06/2012,JFK,37560,185,1496,203.03
27/06/2012,LAS,1630,8,72,203.75
27/06/2012,LAX,24351,105,1065,231.91
27/06/2012,MCO,3933,21,188,187.29
27/06/2012,MIA,24575,164,817,149.85
27/06/2012,MSP,1851,11,52,168.27
27/06/2012,ORD,12925,64,359,201.95
27/06/2012,PHL,5387,30,171,179.57
27/06/2012,PHX,1314,15,53,87.6
27/06/2012,SEA,3786,21,175,180.29
27/06/2012,SFO,13384,53,492,252.53
27/06/2012,LGA,15032,94,529,159.91
27/06/2012,BOS,5864,31,182,189
28/06/2012,ATL,14337,81,817,177
28/06/2012,CLT,4008,22,96,182.18
28/06/2012,DEN,1367,10,51,136.7
28/06/2012,DFW,7383,61,231,121.03
28/06/2012,DTW,5350,23,184,232.61
28/06/2012,EWR,15614,98,562,159.33
28/06/2012,IAH,12736,122,437,104.39
28/06/2012,JFK,40767,190,1602,214.56
28/06/2012,LAS,3291,21,126,156.71
28/06/2012,LAX,24939,105,1131,237.51
28/06/2012,MCO,3533,21,155,168.24
28/06/2012,MIA,28695,178,898,161.21
28/06/2012,MSP,1907,11,90,173.36
28/06/2012,ORD,13694,66,459,207.48
28/06/2012,PHL,5275,28,160,188.39
28/06/2012,PHX,1899,18,70,105.5
28/06/2012,SEA,3702,21,121,176.29
28/06/2012,SFO,13113,50,482,262.26
28/06/2012,LGA,15614,98,562,159.33
28/06/2012,BOS,6560,34,215,192
29/06/2012,ATL,14341,80,707,179.26
29/06/2012,CLT,4037,22,92,183.5
29/06/2012,DEN,1221,9,39,135.67
29/06/2012,DFW,8574,64,263,133.97
29/06/2012,DTW,4907,21,227,233.67
29/06/2012,EWR,16312,99,535,164.77
29/06/2012,IAH,13515,122,512,110.78
29/06/2012,JFK,40548,188,1487,215.68
29/06/2012,LAS,1848,13,67,142.15
29/06/2012,LAX,24587,103,1186,238.71
29/06/2012,MCO,4833,24,177,201.38
29/06/2012,MIA,30491,180,996,169.39
29/06/2012,MSP,1923,11,83,174.82
29/06/2012,ORD,12485,60,455,208.08
29/06/2012,PHL,5979,31,177,192.87
29/06/2012,PHX,1970,18,62,109.44
29/06/2012,SEA,3698,20,173,184.9
29/06/2012,SFO,14073,54,486,260.61
29/06/2012,LGA,16312,99,535,164.77
29/06/2012,BOS,6437,29,193,221
30/06/2012,ATL,17571,97,764,181.14
30/06/2012,CLT,5666,34,98,166.65
30/06/2012,DEN,2316,18,71,128.67
30/06/2012,DFW,10235,74,277,138.31
30/06/2012,DTW,5757,24,268,239.88
30/06/2012,EWR,17741,106,604,167.37
30/06/2012,IAH,15477,129,497,119.98
30/06/2012,JFK,44164,203,1581,217.56
30/06/2012,LAS,1591,8,47,198.88
30/06/2012,LAX,27546,121,1143,227.65
30/06/2012,MCO,5049,29,200,174.1
30/06/2012,MIA,31288,192,890,162.96
30/06/2012,MSP,1905,11,65,173.18
30/06/2012,ORD,16190,75,455,215.87
30/06/2012,PHL,6890,37,203,186.22
30/06/2012,PHX,2395,22,71,108.86
30/06/2012,SEA,4308,23,143,187.3
30/06/2012,SFO,13736,56,435,245.29
30/06/2012,LGA,17741,106,604,167.37
30/06/2012,BOS,6368,30,184,212
01/07/2012,ATL,15524,86,737,180.51
01/07/2012,CLT,5201,30,105,173.37
01/07/2012,DEN,1589,12,56,132.42
01/07/2012,DFW,9255,67,278,138.13
01/07/2012,DTW,4878,21,257,232.29
01/07/2012,EWR,16252,98,539,165.84
01/07/2012,IAH,14708,130,444,113.14
01/07/2012,JFK,41724,194,1617,215.07
01/07/2012,LAS,2995,20,101,149.75
01/07/2012,LAX,26938,113,1280,238.39
01/07/2012,MCO,4718,24,180,196.58
01/07/2012,MIA,30082,184,894,163.49
01/07/2012,MSP,1541,11,81,140.09
01/07/2012,ORD,14426,71,398,203.18
01/07/2012,PHL,6656,37,204,179.89
01/07/2012,PHX,2403,22,73,109.23
01/07/2012,SEA,3591,21,123,171
01/07/2012,SFO,13592,53,445,256.45
01/07/2012,LGA,16252,98,539,165.84
01/07/2012,BOS,6326,32,175,197
02/07/2012,ATL,14864,80,606,185.8
02/07/2012,CLT,4024,22,107,182.91
02/07/2012,DEN,1231,9,34,136.78
02/07/2012,DFW,8881,64,235,138.77
02/07/2012,DTW,4801,20,230,240.05
02/07/2012,EWR,16034,103,488,155.67
02/07/2012,IAH,13542,122,427,111
02/07/2012,JFK,42627,201,1541,212.07
02/07/2012,LAS,1653,11,72,150.27
02/07/2012,LAX,24452,107,1011,228.52
02/07/2012,MCO,3926,21,180,186.95
02/07/2012,MIA,28891,181,907,159.62
02/07/2012,MSP,2090,11,77,190
02/07/2012,ORD,13353,69,375,193.52
02/07/2012,PHL,5648,30,155,188.27
02/07/2012,PHX,2086,18,71,115.89
02/07/2012,SEA,3438,19,105,180.95
02/07/2012,SFO,13676,53,378,258.04
02/07/2012,LGA,16034,103,488,155.67
02/07/2012,BOS,5886,34,202,173
03/07/2012,ATL,14300,79,659,181.01
03/07/2012,CLT,3956,21,87,188.38
03/07/2012,DEN,1331,9,41,147.89
03/07/2012,DFW,8217,61,248,134.7
03/07/2012,DTW,5178,22,211,235.36
03/07/2012,EWR,15109,98,490,154.17
03/07/2012,IAH,12163,115,358,105.77
03/07/2012,JFK,39520,188,1617,210.21
03/07/2012,LAS,1819,9,68,202.11
03/07/2012,LAX,23991,105,992,228.49
03/07/2012,MCO,4702,26,193,180.85
03/07/2012,MIA,27226,175,879,155.58
03/07/2012,MSP,1460,11,67,132.73
03/07/2012,ORD,12777,63,371,202.81
03/07/2012,PHL,5368,29,150,185.1
03/07/2012,PHX,1838,17,70,108.12
03/07/2012,SEA,3985,22,149,181.14
03/07/2012,SFO,13381,53,418,252.47
03/07/2012,LGA,15109,98,490,154.17
03/07/2012,BOS,5578,32,211,174
04/07/2012,ATL,12762,75,678,170.16
04/07/2012,CLT,3865,22,99,175.68
04/07/2012,DEN,1188,10,46,118.8
04/07/2012,DFW,8560,61,265,140.33
04/07/2012,DTW,4215,17,181,247.94
04/07/2012,EWR,14556,97,488,150.06
04/07/2012,IAH,11735,115,355,102.04
04/07/2012,JFK,38242,191,1386,200.22
04/07/2012,LAS,1772,11,60,161.09
04/07/2012,LAX,23921,105,1102,227.82
04/07/2012,MCO,4447,24,185,185.29
04/07/2012,MIA,26524,173,901,153.32
04/07/2012,MSP,1736,9,60,192.89
04/07/2012,ORD,12843,64,322,200.67
04/07/2012,PHL,5226,29,151,180.21
04/07/2012,PHX,1562,16,60,97.63
04/07/2012,SEA,3829,21,146,182.33
04/07/2012,SFO,13627,54,517,252.35
04/07/2012,LGA,14556,97,488,150.06
04/07/2012,BOS,5422,31,209,174
05/07/2012,ATL,13463,74,564,181.93
05/07/2012,CLT,3894,22,88,177
05/07/2012,DEN,1348,10,52,134.8
05/07/2012,DFW,8442,65,237,129.88
05/07/2012,DTW,4740,20,197,237
05/07/2012,EWR,14765,98,518,150.66
05/07/2012,IAH,12396,120,396,103.3
05/07/2012,JFK,39848,196,1510,203.31
05/07/2012,LAS,3442,19,114,181.16
05/07/2012,LAX,24390,110,1047,221.73
05/07/2012,MCO,3557,21,177,169.38
05/07/2012,MIA,26736,176,928,151.91
05/07/2012,MSP,1723,10,55,172.3
05/07/2012,ORD,13102,66,356,198.52
05/07/2012,PHL,5022,29,159,173.17
05/07/2012,PHX,2001,18,63,111.17
05/07/2012,SEA,3551,21,119,169.1
05/07/2012,SFO,12576,51,428,246.59
05/07/2012,LGA,14765,98,518,150.66
05/07/2012,BOS,5943,34,224,174
06/07/2012,ATL,14566,80,627,182.08
06/07/2012,CLT,4066,22,84,184.82
06/07/2012,DEN,1137,9,39,126.33
06/07/2012,DFW,9141,65,276,140.63
06/07/2012,DTW,4440,20,182,222
06/07/2012,EWR,15098,98,498,154.06
06/07/2012,IAH,13575,123,449,110.37
06/07/2012,JFK,40562,198,1428,204.86
06/07/2012,LAS,1958,12,68,163.17
06/07/2012,LAX,23219,103,1093,225.43
06/07/2012,MCO,4600,23,173,200
06/07/2012,MIA,29289,182,893,160.93
06/07/2012,MSP,1814,12,62,151.17
06/07/2012,ORD,12453,64,445,194.58
06/07/2012,PHL,5085,28,171,181.61
06/07/2012,PHX,2090,18,63,116.11
06/07/2012,SEA,3557,19,140,187.21
06/07/2012,SFO,14011,56,492,250.2
06/07/2012,LGA,15098,98,498,154.06
06/07/2012,BOS,6152,32,200,192
07/07/2012,ATL,16993,93,696,182.72
07/07/2012,CLT,6097,36,117,169.36
07/07/2012,DEN,2268,17,59,133.41
07/07/2012,DFW,10753,75,302,143.37
07/07/2012,DTW,5753,24,203,239.71
07/07/2012,EWR,18181,109,604,166.8
07/07/2012,IAH,16057,130,447,123.52
07/07/2012,JFK,43317,202,1588,214.44
07/07/2012,LAS,1680,10,54,168
07/07/2012,LAX,28017,122,1162,229.65
07/07/2012,MCO,6100,34,216,179.41
07/07/2012,MIA,31513,190,825,165.86
07/07/2012,MSP,1816,11,78,165.09
07/07/2012,ORD,15170,73,476,207.81
07/07/2012,PHL,6927,37,184,187.22
